Sub-Saharan Africa,0.1513930715227188
"Yemen, Rep.",0.0176398004633638
Tajikistan,0.0854443941883793
Portugal,0.0035490758204181
Europe & Central Asia,0.0210822663606625
Germany,0.0014356950641462
Hungary,0.0050897880272147
Bosnia and Herzegovina,0.0234922187817658
Europe & Central Asia (excluding high income),0.0587644388464385
Oman,0.4051706242275792
Vanuatu,0.018316077363093
Serbia,0.0262887912338561
Sao Tome and Principe,0.0735054389762291
Latvia,0.022069139044022
Cameroon,0.1204595674141546
Nepal,0.0231390369330993
Upper middle income,0.0512782072626927
Africa Eastern and Southern,0.1599385369183273
Dominican Republic,0.0287663592462025
North America,0.0076145156987751
"Macao SAR, China",1.1536296912947371e-05
New Caledonia,0.0002956731292528
Jordan,0.025260362556164
Iceland,0.0
Libya,0.2748628243611542
Haiti,0.0177299529960716
Europe & Central Asia (IDA & IBRD countries),0.0990595615847312
Ghana,0.1941304001378392
Tunisia,0.0490379467060536
Tonga,0.0010129826735787
Liechtenstein,4.0847851303541465e-05
Zimbabwe,0.1008893424168617
"Bahamas, The",0.0003855273744143
Sub-Saharan Africa (excluding high income),0.1515476219173317
Gabon,0.2617404785582445
Kenya,0.0596593936428815
Belgium,0.0006761401647441
IDA blend,0.0875575777287661
Saudi Arabia,0.4653703159082976
Jamaica,0.0289279030354189
